noteId	noteIndex	internalNoteIntercept	internalNoteFactor1	numRatings
1984535808506724391	1678	0.18930829	0.3989566	8
1984630474040316239	1679	0.1774528	0.4846356	8
2002354818992554029	1680	0.119611606	-0.09152516	4
2002396663953183179	1681	0.1655598	-0.22450346	4
2002403360318599277	1682	0.123606436	-0.09237457	4
2008045625091223737	1683	-0.040349856	-0.117751814	1
2008170738256113686	1684	-0.040490177	-0.11777848	1
1985806171723223423	1685	0.3070279	0.12718385	12
1985915347103596642	1686	0.22781247	-0.08513484	4
1985938170387841216	1687	0.22773246	-0.08511916	4
1986108579711992245	1688	0.22912773	-0.085577264	4
1985431020041085433	1689	0.17006928	0.26542538	4
1985456895096734178	1690	0.060348082	-0.003040694	1
1985793226343624728	1691	0.10143929	-0.1583967	2
1985821894382133539	1692	0.15190922	0.35322064	4
1985928495256482135	1693	0.018057749	-0.1708131	2
1986103031448907835	1694	0.13748834	0.110740304	3
1986107887756726704	1695	0.094887264	0.19829845	2
1986118345981059227	1696	0.10124875	-0.035712183	2
1986120127012610211	1697	0.060128324	-0.0016936455	1
1986127787875537294	1698	0.0601448	0.0006321138	1
1986473012888281466	1699	0.07943848	-0.2149477	3
1986489354970149191	1700	0.17488503	-0.25111115	3
1987329736712790416	1701	0.06028102	-0.010127778	1
1987924489422746107	1702	0.057492524	-0.22308475	5
1987970798993154553	1703	0.098085806	0.14666086	2
1989779497650905437	1704	0.08561272	-0.42883295	4
1990148142583451748	1705	0.07925988	0.13026226	3
1990447450423808422	1706	0.060169548	0.0013544508	1
1991343097070928052	1707	0.060344208	-0.002011007	1
1992046786077159635	1708	0.06020879	0.003146091	1
1992358135701364980	1709	0.060112577	-0.0034942338	1
1992976787681231252	1710	0.1796986	0.27317548	4
1994081031352140149	1711	0.024714563	0.1117157	2
1994087061939196368	1712	0.099147215	-0.18282153	2
1994130376319447211	1713	0.06016963	0.001358089	1
1994187045946695829	1714	0.39758527	-0.0034372108	21
1994192791723753717	1715	0.093527645	0.19776937	2
2009455583099859365	1716	0.11326515	-0.06941285	4
2009467758593929469	1717	0.012418853	-0.14691655	2
2009628594788581649	1718	0.060136363	-0.00095786154	1
2010010144575263133	1719	0.23013815	0.17380224	7
2011449472220283127	1720	0.11264536	-0.29885817	6
2017244337134841946	1721	0.06011154	-0.0036380053	1
1990176134663688339	1722	0.13986424	0.40483713	5
2007084709700911271	1723	0.15114999	0.32985485	3
1999190598855676028	1724	0.33820736	-0.064994805	8
1999191729367392464	1725	0.33909	-0.054531816	8
1991907526682570857	1726	0.074876964	-0.10590888	3
1991923593916416223	1727	0.15837957	0.020157203	3
2002488001897570403	1728	0.10907083	0.43716854	4
2007473450588250359	1729	0.09730257	-0.03497391	1
1990088645433237722	1730	0.15591423	0.46833366	11
1996994508890820835	1731	-0.046715967	0.020369567	3
1997021721199509756	1732	0.15707389	-0.04033443	3
1997040981623832909	1733	-0.09865843	0.035318464	3
1987915439876227191	1734	0.13492672	-0.4262847	3
1987924193736888391	1735	-0.019399783	0.1258145	3
2005434270580380142	1736	0.07228862	-0.34544316	4
1991161301284888934	1737	-0.030063473	0.07674487	1
1991730919342834042	1738	-0.031165175	0.07769479	1
1987662965839999290	1739	0.1579854	-0.10175893	3
1997673158120296917	1740	0.15066001	0.18535241	4
1987923945677336989	1741	0.15273324	0.50982106	6
2000938732149411934	1742	0.065170325	0.21648596	1
2002033521716564268	1743	0.082176946	-0.06990611	1
2003597279425413553	1744	0.021762766	-0.027297372	2
2003656304510869593	1745	0.09965013	0.24181575	2
1993328024658264415	1746	0.173201	-0.087697074	6
1991525294470058464	1747	0.07896274	0.061814703	1
2002817110863474748	1748	0.1441008	0.42076802	9
1986030091512496136	1749	0.17765276	-0.53011	6
1986102096848998444	1750	0.18760501	-0.0038505732	6
1998757877410853127	1751	0.26584804	0.20502114	10
1992584591870242820	1752	0.067869425	0.1679285	1
1993173840126427312	1753	0.068192534	0.16780993	1
1993328734493913331	1754	0.06720169	0.16802976	1
1993343384019239101	1755	0.06729803	0.1680241	1
2007080996533850361	1756	0.15302351	0.2134474	5
2007082137594347902	1757	0.28620386	0.17182815	9
1988887849127887002	1758	0.08646252	-0.25700295	3
1989068525575516579	1759	0.08519178	-0.25701177	3
1988646038660432059	1760	-0.061311346	0.049681358	2
1988678896553021745	1761	0.16505264	-0.1310321	2
1988687803564089352	1762	0.16384675	-0.12908365	2
1998934646197772753	1763	0.054643236	0.2319967	2
1999188834941374636	1764	0.05488932	0.23840399	2
2006575894148612548	1765	0.260536	-0.07678271	5
1989397170752020575	1766	0.17553116	0.19817105	9
2001587613841404285	1767	0.09164231	-0.29077953	2
2001724531531001985	1768	0.09137019	-0.29092264	2
1996954334421012837	1769	0.09251958	0.0014534441	2
1997036025558995174	1770	0.019548412	-0.20991537	2
1997327379048366387	1771	0.082001634	-0.1731748	2
2001028868870910323	1772	-0.05910941	-0.21212126	6
2001040371535503660	1773	-0.057445593	-0.21046133	6
2001082002775191703	1774	0.23006912	0.23635583	6
1997344333670875145	1775	0.06120336	0.09832077	1
2004322810437452056	1776	0.15129505	0.23311426	3
2006575016486330530	1777	0.17149436	-0.5532454	8
2006731341262475676	1778	0.17097656	-0.55192095	8
1988380541121380742	1779	0.014253095	-0.041595135	1
1988443241776300336	1780	0.072832435	-0.19875856	1
2003044160237097312	1781	0.07555664	0.09847248	1
2003106667232158058	1782	0.07591108	0.10138892	1
1997031696818991599	1783	0.1496463	-0.13673368	5
1987210876257210716	1784	0.12537074	-0.18112274	3
1987246720636309564	1785	0.12551264	-0.18116023	3
1998765207212978519	1786	0.18070062	-0.32761252	3
2001293891803234570	1787	0.35765427	-0.021740641	9
2001311839636873351	1788	0.35705373	-0.03166303	9
1989095971389587846	1789	-0.07183696	-0.035476606	4
1989106653749473653	1790	0.16063702	-0.074850515	4
2004327465846444197	1791	-0.0871093	-0.10697392	10
1991636837975163061	1792	0.1359678	-0.42991623	3
1991932172119236699	1793	0.09020406	-0.3181184	3
1999884441494094180	1794	-0.051772814	-0.14494644	2
1999891879983227158	1795	-0.051058505	-0.14421792	2
2000402729332773102	1796	0.035301007	0.1725458	2
1986539312108728694	1797	0.083837844	0.31396407	2
1990208710182936828	1798	0.08434101	0.31444195	2
1988511930798215394	1799	-0.055753503	-0.13827871	1
1988634803449545042	1800	-0.055716936	-0.13846858	1
1988734790158160076	1801	0.07153345	-0.16041443	1
1988737300986032254	1802	0.07210968	-0.16083919	1
1990332412971126885	1803	-0.057389982	0.122992545	1
1994080533270446273	1804	0.28186306	0.30194935	8
1994085662564229375	1805	0.28039867	0.2992866	8
2005159551578812863	1806	0.007122137	0.44199285	8
2005281845542293605	1807	0.0043488	0.44260406	8
2005359512367112568	1808	0.06087706	-0.5070283	8
2005405607562711203	1809	0.0015703496	0.44487828	8
1993279932093599827	1810	0.10809355	0.3185251	6
1993322131518636146	1811	0.18014362	0.48937687	6
2005037434027872447	1812	0.0831892	0.14461814	2
1986497317793570869	1813	0.20359166	0.20378469	4
1986539941615084005	1814	0.20514008	0.20615941	4
2006351697593929972	1815	0.21149611	0.13152026	5
2004271392095936530	1816	0.1315676	-0.20372692	2
2004326616638345449	1817	0.13167004	-0.2035668	2
2004367641419698273	1818	0.13151081	-0.20428957	2
1989064405724569807	1819	0.08823331	-0.050299127	2
2005043162805420165	1820	0.026890917	-0.20207375	2
2005080997868478832	1821	0.09249275	0.10451454	2
1998876080170524727	1822	0.19660988	-0.42979634	6
2007595577920332127	1823	0.06130675	-0.24514994	2
2007698523442098219	1824	0.16952977	-0.040820923	2
1993142759897567583	1825	0.060202632	-0.20838575	2
1993248470338027908	1826	-0.021094177	0.08027521	2
1993320152104882336	1827	0.09411792	-0.29694262	2
2002747618565169415	1828	0.09867037	0.24618952	8
2002821493076418822	1829	0.26910064	0.19739255	5
1989819312752705570	1830	0.097647876	0.41277963	8
1989889846840643695	1831	0.056620367	-0.58623725	8
1989932643262046403	1832	0.07720001	-0.6668968	8
2002487621847564354	1833	0.24995306	-0.37002444	11
1991190943039430932	1834	0.14564191	-0.0031048227	2
1991281402617217054	1835	0.14507821	-0.0018143232	2
1992938789119869160	1836	0.20615475	0.17532067	5
1992972725464219940	1837	0.20601083	0.17521031	5
1987297593353781707	1838	0.081829935	-0.098065846	1
1987298599294959938	1839	0.08150269	-0.09714585	1
1987338625961324739	1840	0.08191186	-0.09853852	1
2001752282904354996	1841	0.19095448	0.10961126	4
2008691275197812938	1842	0.022762708	-0.24745977	2
2008707358755540993	1843	0.021835621	-0.23669735	2
2008768172892045639	1844	0.022193631	-0.23916996	2
2008768174993375701	1845	0.022215514	-0.23940206	2
1993313419932377099	1846	-0.06081149	0.11442054	1
1993331682372440473	1847	-0.06085411	0.1145558	1
1993362012185747931	1848	0.07392932	-0.14064911	1
1993501538023530873	1849	-0.061011285	0.11508803	1
2003349627148599794	1850	0.023464317	0.15580627	3
2003473400635810153	1851	0.024090618	0.15662709	3
2004692514096164883	1852	0.16347599	-0.49207592	7
2004699759458607307	1853	0.077971525	-0.4705279	4
2001682240011440412	1854	0.14814915	0.071291246	2
1992988616197386728	1855	0.09964638	0.29687437	2
1993043244872012171	1856	-0.06618396	-0.17938732	2
1993107967118655703	1857	0.09857858	0.29714417	2
1993331141554688335	1858	0.098214716	0.29791334	2
1993715656148062571	1859	0.09912971	0.29693007	2
1993966778985132247	1860	0.09824283	0.2981412	2
1993977142057607330	1861	0.09898442	0.2969646	2
2005635829515825303	1862	0.19275516	0.12600349	4
2004192424013307964	1863	0.16958697	-0.50573194	8
2004209434776486314	1864	0.039401054	0.19167985	8
2004994058423599277	1865	-0.0625102	-0.13787514	5
2005040541239533955	1866	-0.062240377	-0.14277145	5
2008178235725545913	1867	0.18861943	0.017287131	3
1985777754957111540	1868	0.06283436	0.36341426	3
2008553110482960573	1869	-0.0941605	0.14638089	5
2001197625266057624	1870	0.23125634	0.009538253	10
2001342884025430452	1871	0.22865713	0.009120234	10
1989788955093676514	1872	0.3131325	-0.07844231	8
1989820239924678745	1873	0.31361893	-0.08077409	8
1989828203280523690	1874	0.31163862	-0.07270774	8
1989841315689820430	1875	0.31364834	-0.08091402	8
1991906408648827346	1876	0.11447441	-0.5007216	15
2002746491090133304	1877	0.13895069	-0.17510518	2
2001729324202819620	1878	0.23103277	0.05794102	5
1991586772267200617	1879	0.011016882	-0.24665686	7
1991587804971729074	1880	0.052330818	-0.17379019	7
1991599510775087513	1881	0.057682067	-0.39773038	7
1991605315540865377	1882	0.035732593	0.40442973	7
1991628790540431484	1883	0.10140612	0.2614381	7
1991680923960578106	1884	0.10396268	0.26283807	7
1991823223478968560	1885	0.057261948	-0.3986913	7
2002886226261516411	1886	0.084369205	-0.23281889	9
2002911179560141208	1887	-0.024894701	0.4669373	9
2003255415123886410	1888	0.2546795	-0.39803433	9
1996314323493241252	1889	-0.049108334	0.17261732	3
1996416465986085143	1890	0.059492495	-0.22146466	3
2004419250253926407	1891	0.08187159	0.3113821	2
2004567736760881634	1892	0.08180771	0.3113565	2
1998700440985219172	1893	-0.044460002	-0.101545684	1
1998764549583798632	1894	0.08019317	0.19610909	1
1998764847433916697	1895	0.08161083	0.19680122	1
2003108439799566784	1896	-0.048197474	0.1489915	2
1987660158646816923	1897	0.104480684	-0.25715923	3
1987678339058815128	1898	0.057410907	-0.20041877	3
1988384045567226150	1899	0.15513882	-0.39875567	4
1988286623977497057	1900	0.31863818	0.0044596633	10
1984630000146919490	1901	0.06425061	0.13626264	1
2005841829699178586	1902	-0.0014696205	-0.40818506	7
2006048882132647987	1903	-0.12514547	-0.13915627	7
2000996094038122932	1904	0.17182347	-0.09674238	3
2001045899565220084	1905	0.17319089	-0.09552392	3
2006353427333353803	1906	-0.029959258	0.21279635	8
1990498310998688052	1907	0.16679533	0.30199015	3
2005395696728309978	1908	0.26617223	0.04250413	5
1997722201340903747	1909	0.08989109	-0.0025487626	1
1997791625230102623	1910	0.090404235	-0.009214291	1
1994040982195868152	1911	0.057886817	-0.22805034	1
1994084796402639181	1912	0.061663926	-0.23202614	1
2007346112760328546	1913	0.060832385	-0.23100877	1
2007470817836233058	1914	0.06001162	-0.23009314	1
1987231340245467517	1915	0.0892829	0.13585961	1
1987231673227092480	1916	0.089978255	0.13767421	1
1987247319599689924	1917	-0.04475823	-0.06826726	1
1987251646439489862	1918	0.08997923	0.13767686	1
1987542223806931080	1919	0.088703625	0.13445966	1
1987639874992968073	1920	-0.047112264	-0.070411816	1
2000561179572248711	1921	0.043746058	-0.23098138	2
2000570117009334411	1922	0.030410003	0.34352002	2
2000580170315350045	1923	0.043723114	-0.2307651	2
1984979906007007627	1924	0.069911614	0.17847005	1
1999487468123328916	1925	0.069063395	0.22714588	1
1999525999298347399	1926	0.13734643	0.3958582	3
1999576125031289001	1927	0.063174605	0.24264875	3
1999663973671805005	1928	0.06743101	0.22614935	1
1985388289726005512	1929	0.055306457	0.238902	3
1985417690534854772	1930	0.13843285	0.25989953	3
1985425775865090186	1931	0.087723196	0.24405107	3
1996294114435105176	1932	0.072491445	-0.20744102	6
1996311341804429747	1933	0.100364506	-0.21206784	6
2008115668429013219	1934	0.22527662	-0.021338854	7
2008166686298423730	1935	0.2739869	0.22841205	7
2002401738716758170	1936	0.12220963	0.035881057	2
2004295849329709397	1937	0.2095182	0.20581289	6
2004307496069156963	1938	0.20472659	0.20220447	6
2004321446101680466	1939	0.15827931	0.1995538	6
2008004632534978984	1940	0.065567866	-0.34007964	7
2008185604882772345	1941	0.11243897	-0.39259124	7
2002557059863130456	1942	0.1372929	-0.38557777	4
2002690882038800843	1943	0.13746369	-0.38569254	4
2003103009211928658	1944	0.13866438	-0.38647917	4
1984839831462031428	1945	0.21104833	-0.26992336	8
1985018126296117755	1946	0.03684814	-0.51892984	8
2007700620644409753	1947	0.20169896	0.08085184	5
1991214939894087922	1948	0.036405202	0.19172037	3
1991225601160827224	1949	0.12016614	0.20657334	3
1998660233896321269	1950	0.14988877	0.10392602	5
1998661149554884872	1951	-0.16191906	-0.100058824	5
1998758133682807130	1952	0.24763426	0.12869188	5
2001040347229564995	1953	-0.074729174	-0.24121794	4
2001046209432089027	1954	0.14180028	0.4310389	4
2001075811659735267	1955	-0.073320426	-0.24013832	4
2001098608876179793	1956	0.14278415	0.43120578	4
1993332305029415349	1957	0.07816461	-0.1664871	1
1993333001388994858	1958	0.076493345	-0.1650311	1
1989787170253484245	1959	0.26373345	-0.13258736	5
1990858672184902109	1960	0.21564038	0.20118189	4
1990917355203969261	1961	0.2128566	0.19687727	4
2004979227045539986	1962	0.010401029	0.14491078	5
1986877898859454868	1963	0.04296301	-0.32642063	2
2007469991910601202	1964	0.08597718	0.19072062	3
1988664376455299582	1965	0.08430934	0.20095475	1
1988667754602242511	1966	0.03116288	0.070216216	1
1988708532376797350	1967	-0.03230245	-0.07171969	1
1987691779441795138	1968	0.08922672	0.32912263	2
1987869501442920735	1969	-0.06005006	-0.18547247	2
1987873559923007701	1970	0.09254899	0.33111358	2
1987922125240304119	1971	-0.060986195	-0.1860327	2
1995877467446223355	1972	0.086598106	0.29524517	2
1996231785269600337	1973	0.086398706	0.29475814	2
1994851702151750000	1974	0.28636244	-0.039506733	7
1994907959374037157	1975	0.28486422	-0.04202434	7
1998125352263053474	1976	0.06514966	0.22593315	1
1985808283643330622	1977	0.13071701	0.5584296	7
1985833710017486882	1978	0.13106458	0.55910534	7
1985854111900635272	1979	0.076939434	0.46138	7
2000578866096550296	1980	0.25201356	-0.3410581	16
2005396985226870931	1981	0.067359835	-0.22368509	1
2005993845478023574	1982	-0.04036156	0.11269228	1
2006046226614014346	1983	0.069052845	-0.22076403	1
1997335785553494351	1984	0.15770002	0.3880217	5
1986579577267798084	1985	0.12040034	0.10517205	2
1993281527526969646	1986	0.2673824	0.11655048	5
1993322844575379821	1987	0.26747453	0.117000915	5
1993325245759975617	1988	0.07566478	0.104254864	1
2000548539437580582	1989	0.0048195818	0.3412626	3
2000572571998097902	1990	0.18435083	-0.055325177	3
2004688986694881325	1991	0.4252056	-0.0599555	15
2002406324080914836	1992	0.2835662	0.041049466	8
1988383510042718631	1993	-0.0383004	-0.0841999	1
2000153826658263076	1994	-0.036353014	-0.08109435	1
2000221868184215991	1995	0.08470963	0.19758892	1
1991158222716105059	1996	0.11167942	-0.064071886	7
1991197149963727209	1997	-0.08879042	-0.21894707	7
2007861104915993050	1998	0.06397088	0.38656443	4
1990841382286864659	1999	-0.04155185	0.12208318	1
1991162864938197364	2000	-0.04167323	0.12213493	1
2004564074604990843	2001	0.12564924	-0.16383216	2
2000680207901143518	2002	0.1039551	-0.13179633	3
2000699616568730073	2003	0.10313078	-0.13135011	3
1984633082519908815	2004	0.10072198	-0.30256033	2
2011062986241188265	2005	0.07391456	0.265755	2
2011079826543706192	2006	0.073952936	0.26464218	2
1996307039442612640	2007	0.023656921	0.059486236	3
1986120930238566911	2008	0.15284866	0.16218764	3
1988976508510290166	2009	0.29174274	0.13261963	6
1989007283087421793	2010	0.29042187	0.12817402	6
1989007646616138078	2011	-0.16419458	-0.04256233	6
1989023862512620018	2012	-0.07074644	-0.22111614	6
1989074933759242459	2013	-0.09349818	-0.10601505	6
1988647822443377074	2014	-0.06272091	0.09780989	1
1988731701607166020	2015	-0.06381639	0.09731462	1
1998045966952497270	2016	0.12565857	0.039792895	2
1998136306933608651	2017	0.0129933655	-0.20720194	2
2004691234107887659	2018	0.116140515	0.1008679	2
1998974914284433691	2019	0.08948439	0.13614199	1
1999145944462344276	2020	0.088628806	0.13360713	1
1988287024101544236	2021	0.04367385	-0.1288042	6
1988295829170647347	2022	0.08233057	-0.2094611	6
2005038875811467690	2023	0.058213703	0.13682257	2
2005111141601845324	2024	-0.07738116	0.027513688	2
1985264342372061426	2025	0.0952474	-0.020778203	1
1985355501794685020	2026	0.095391914	-0.019067878	1
2000572908419055816	2027	0.083384156	0.30361205	2
1990126597358190783	2028	0.07268334	-0.11702271	1
2009392886278701094	2029	0.09835455	0.056661367	1
2009465853079679244	2030	0.096768856	0.059664823	1
1997031313237311533	2031	0.05921258	-0.16869384	2
1997524470731251870	2032	0.13856864	0.1598475	2
1995120324493344857	2033	0.32907233	-0.1724611	16
1995148325109268620	2034	0.37928626	-0.17668913	16
1995152736321499542	2035	0.31292915	-0.3311154	16
2011825970043338867	2036	0.0027768263	0.127273	2
2011848560321417453	2037	0.025820175	-0.044313878	2
2012562764309368998	2038	0.001252749	0.1256484	2
2007080702391525390	2039	0.25953966	-0.26419055	7
1997338766541721815	2040	0.14316826	-0.1400679	9
1993161262889681161	2041	-0.0020085536	0.29188138	3
1993218436479033664	2042	0.11082453	-0.2210877	3
1993320447878766641	2043	-0.0014533831	0.2938042	3
2005043740033863766	2044	0.100896254	0.26311776	2
2005068846676279373	2045	-0.07877158	-0.17215252	2
1999841692434792810	2046	0.07387625	0.2289094	1
1999986103437152529	2047	0.069508396	0.22743326	1
1996317473889550376	2048	0.07371494	-0.08295791	1
1995959752912732566	2049	0.20150542	0.22328071	4
1999883791888781368	2050	0.11451059	0.10886186	2
2000107293711438098	2051	-0.10779774	-0.08927646	2
2000127402349842929	2052	0.11474295	0.10934793	2
1995581314339061802	2053	-0.03346005	-0.08809309	1
2006345669057937428	2054	0.188681	-0.040076207	7
2006432762589520126	2055	0.18691872	0.035963975	7
1987199431905615874	2056	0.11775343	-0.27868754	2
1987201127520018515	2057	0.07474017	-0.22262923	2
1987238148342948205	2058	0.07721303	-0.22639103	2
2004479547631096139	2059	0.11944724	0.02106893	2
2004480095520538801	2060	0.12532797	0.022524467	2
2004691536823427310	2061	0.12528028	0.02261053	2
1989089616008196243	2062	0.10297676	0.31098706	3
2003512687372775687	2063	0.2138636	-0.13996811	5
2003598636203020611	2064	0.26249608	-0.11748517	5
1991933279797182602	2065	0.1824994	0.45647705	9
1985035366068273503	2066	-0.033873744	0.10789912	1
1992615069784383652	2067	0.08984074	0.18483086	1
2002020421793681499	2068	-0.015608452	-0.05850877	1
1997605450628452645	2069	-0.032531027	-0.074304014	1
1997667196416246189	2070	0.033411823	0.07628481	1
1997674368571265221	2071	0.11705019	-0.1943856	2
1999524351792582722	2072	0.18408921	-0.35041758	10
1999523296841183449	2073	0.22499298	-0.22806801	10
1998421818877559181	2074	0.08996057	0.31608063	2
2000276684621111643	2075	0.17485984	0.42742997	4
2000315642113634480	2076	0.17476898	0.42736137	4
1998827719987974312	2077	0.057790793	0.10638117	2
1994902566526722185	2078	0.068853095	-0.21448144	1
2007069633627476349	2079	-0.045966588	-0.11744936	1
2007692061550485588	2080	0.30697426	0.0076720025	8
1991969338237354321	2081	0.09984619	-0.32768682	2
1992269238870974600	2082	0.10503009	-0.32879168	2
1999226805514080386	2083	-0.0659818	0.13035916	2
1999229293638090807	2084	0.047449756	-0.15692906	2
1999279049152102442	2085	0.048390046	-0.1572859	2
2004182558821449769	2086	0.05467042	-0.25290188	4
2004331563060781365	2087	0.10093825	-0.19264527	4
1988710455066406972	2088	0.10925951	0.022943184	2
1988714238924194080	2089	0.10870863	0.024105249	2
2008735798221279250	2090	-0.03698956	0.10482799	1
2008735800205139976	2091	-0.031618558	0.10243572	1
2008985056149426507	2092	-0.033303812	0.10334602	1
1993276069764337885	2093	0.014082501	-0.059862513	3
1993327675478348019	2094	0.0134916995	-0.0592097	3
1993393545294791096	2095	0.011156393	-0.056544837	3
1991880885700858157	2096	0.10673037	0.21959111	4
1993331428465975539	2097	0.1194459	-0.13079624	2
1998426635712786681	2098	0.1038077	-0.13605799	1
1998427190044586224	2099	0.10067037	-0.13300374	1
1998492194164838477	2100	-0.025280293	0.031197017	1
1998705130250629498	2101	-0.027102685	0.034385264	1
2006331527437643837	2102	-0.01869953	-0.14686412	3
2006347170111181247	2103	0.01082157	0.33910587	3
1997025288681669043	2104	0.08645126	0.07031406	1
1997089553635856862	2105	0.08602289	0.070981264	1
1999145140695245192	2106	0.14485236	0.30650952	3
1987606392052896216	2107	0.06675999	-0.23910633	1
1987643001405886638	2108	0.06605895	-0.23887317	1
1987663884728058129	2109	0.07034595	-0.24069913	1
1987789862204776506	2110	-0.03884587	0.11677555	1
1988287641704710308	2111	0.06815964	-0.23964661	1
2002486158073188609	2112	0.18634081	-0.41702837	7
2006567584250937710	2113	0.112194136	-0.10149337	2
1994049569902952784	2114	0.1231262	0.20581153	2
1994084561051926836	2115	0.12369058	0.20463103	2
1992890890155671918	2116	-0.024115305	-0.2945129	5
1992977173104189917	2117	0.037641324	-0.37680075	5
1992983661143105539	2118	0.06742671	-0.15142709	5
1996959538172285361	2119	0.15141118	0.36436746	5
1984840325211304218	2120	0.0634653	-0.26904866	3
1984846351927062601	2121	-0.074239835	0.16850635	3
1984986371237302288	2122	0.1535643	-0.38858813	3
1998936317686661388	2123	0.034115303	-0.013219111	3
1998947485268709562	2124	0.034799743	-0.019147407	3
1990618874115747867	2125	-0.019869301	0.042676277	1
1990828440577077573	2126	-0.020564314	0.04343127	1
1985366516104135066	2127	0.12902533	0.053237837	2
1990525914602455449	2128	0.026454197	0.25606394	2
1990538164734177712	2129	0.13204299	0.14960185	2
1992238776744362488	2130	-0.060182754	-0.2065925	2
1992265159197265998	2131	0.011774823	0.08169858	2
1992675077972799883	2132	0.018019162	0.028640855	2
1995305617947242908	2133	0.058440138	0.21842402	1
1995572852301459527	2134	0.06513643	0.22373351	1
1998877518246326690	2135	-0.045836248	-0.15028943	1
1998893632112214297	2136	-0.04741558	-0.1489684	1
2000191162582446101	2137	0.09121934	0.3115014	2
2000240657990861232	2138	0.0899386	0.3110279	2
2006125398179078509	2139	0.13059506	0.33430433	2
2006354444422709443	2140	0.08192362	0.2635255	2
2008061823308706145	2141	0.061474375	0.22027016	1
2008183935142883822	2142	0.06326824	0.22173414	1
2008448542659191087	2143	0.059553448	0.21902047	1
2008550168497455283	2144	0.06469372	0.22319332	1
2000543529265950779	2145	-0.035378367	-0.09260259	1
2000546011329040420	2146	-0.03568111	-0.09282806	1
2000579079288832241	2147	-0.03828207	-0.09513839	1
2000655096196002214	2148	-0.03729449	-0.09416193	1
1987551911969427568	2149	0.039118826	-0.2594298	2
1987589243959726587	2150	0.13894962	0.038428813	2
1987650838605824357	2151	0.13814989	0.0386895	2
1987945791332241763	2152	0.038834013	-0.2613144	2
1987926946416603348	2153	0.16419794	0.21618009	3
2002062038403609027	2154	0.108396165	-0.03431686	2
2002097048535896421	2155	0.109291	-0.0335377	2
1993175536068415636	2156	0.15970105	-0.054863814	3
1993330669259264440	2157	0.1595196	-0.05747773	3
2006093960574296554	2158	0.06410225	-0.2430394	1
2006348282801328187	2159	0.06814363	-0.24476671	1
1987626881332470154	2160	0.13421167	-0.18563987	2
1987635011609108881	2161	-0.07403813	0.112507515	2
2005806013077651544	2162	-0.06728766	0.17769201	2
2005811819185856807	2163	-0.06901355	0.17870648	2
2005865343517167819	2164	0.033151023	0.008400394	2
2006005384704586123	2165	0.033332475	0.008641053	2
2006022675492151391	2166	-0.06944564	0.17892776	2
2006728621902143923	2167	0.06369221	0.14679871	1
2011458260746879098	2168	0.07065922	-0.12275878	1
1997859472958460309	2169	0.12320919	0.06335222	2
1998080735429714427	2170	0.1259419	0.06676153	2
1992264109274873989	2171	-0.012520282	0.103135824	3
2002687868544958665	2172	0.045422338	-0.05710271	1
2002830343628271699	2173	0.044729583	-0.0571305	1
2006721433280364628	2174	-0.11639667	-0.058951452	3
2006723843268681807	2175	0.17604524	0.22647284	3
1998082322764091833	2176	0.13787411	-0.44284984	3
1994797931828789452	2177	0.019699141	0.31761765	3
1994808291713515624	2178	0.08146858	-0.36597776	3
1994811172550222137	2179	0.081637405	-0.36388516	3
1994824595816227187	2180	-0.0031310092	-0.19544394	3
1994996206309712001	2181	0.11886797	0.086320385	3
2006910455764197866	2182	0.015233498	0.07939715	3
2007741401539240167	2183	0.14271818	-0.40080014	3
2009397722248290396	2184	0.01889498	0.024876362	1
2009401021441704033	2185	0.019370181	0.025241228	1
2009461838623146393	2186	0.090772726	0.11539663	1
1996799341130834335	2187	0.10043134	0.1642809	2
1997348548220793094	2188	0.10519581	0.16699232	2
1989345353515032677	2189	0.08176612	-0.38652733	4
1991933197685280929	2190	-0.052111205	-0.13002357	1
2006569740647489963	2191	0.076854326	-0.19518988	3
1996665674425393381	2192	-0.026877442	0.068484895	1
1996874843690504404	2193	-0.026984194	0.06855478	1
1996988989035720766	2194	0.078199245	-0.26208413	1
1995634086883274901	2195	0.08308286	0.13309568	1
1995656332876128630	2196	-0.053191606	-0.08443377	1
1995667875076448507	2197	-0.050700758	-0.08216056	1
1995676545969528848	2198	-0.05033748	-0.08154076	1
1995722710886830239	2199	0.08347264	0.13412374	1
1995872941314077050	2200	0.08366028	0.13462915	1
2003520696228417926	2201	0.14749818	-0.014456391	3
2003599499076243961	2202	-0.14694004	0.01882784	3
2001045539039707170	2203	0.09394464	-0.063500896	5
1997806506910068938	2204	0.10867474	0.29191113	3
1998129284863455726	2205	0.108940974	0.2929112	3
2008829029172805661	2206	0.08446139	-0.17732218	1
2008928996369514563	2207	0.08226587	-0.17352283	1
2009618536390414587	2208	-0.035066094	0.0939712	1
2009624059881881816	2209	0.07206838	-0.24110582	1
1989781596459721128	2210	0.081102215	-0.10168335	1
2001355736798912602	2211	0.03759244	-0.060219947	1
2001376841718776171	2212	0.0968187	-0.15625866	1
1995503876707930606	2213	0.22622061	-0.1326856	5
1987243005477093668	2214	-0.08509059	-0.03749576	3
1987284372568088676	2215	-0.08501735	-0.03760767	3
1987285723687403799	2216	0.23167852	0.1043599	3
1995156000588906802	2217	0.1011063	-0.20070268	2
2003971510575173977	2218	0.07206105	0.21225981	1
2001691469120188646	2219	-0.025478065	0.09668831	6
2001727534845587458	2220	0.09435974	-0.33172357	6
